	read depth	percent tips shuffles	fold tips subset	fold shuffle	fold depth	fold evaluation	metric	score
345	2000	1	0	0	5	0	PERMANOVA: F-statistic	0.17651375681195425
346	2000	1	0	0	6	0	PERMANOVA: F-statistic	0.3226922912168185
347	2000	1	0	0	7	0	PERMANOVA: F-statistic	0.7497036272515547
348	2000	1	0	0	8	0	PERMANOVA: F-statistic	0.324154963897842
349	2000	1	0	0	9	0	PERMANOVA: F-statistic	0.8258226939196806
350	200	1	0	0	0	0	PERMANOVA: F-statistic	0.5130171203841049
351	200	1	0	0	1	0	PERMANOVA: F-statistic	0.5918120259897381
352	200	1	0	0	2	0	PERMANOVA: F-statistic	1.1993347587061476
353	200	1	0	0	3	0	PERMANOVA: F-statistic	0.5028209579053698
354	200	1	0	0	4	0	PERMANOVA: F-statistic	1.622952319573188
355	200	1	0	0	5	0	PERMANOVA: F-statistic	0.6668371447054859
356	200	1	0	0	6	0	PERMANOVA: F-statistic	0.3003778710013922
357	200	1	0	0	7	0	PERMANOVA: F-statistic	0.5235388442090998
358	200	1	0	0	8	0	PERMANOVA: F-statistic	2.383330014110969
359	200	1	0	0	9	0	PERMANOVA: F-statistic	1.8560867825866114
360	2000000	no-phylogeny	0	0	0	0	PR-AUC	0.3272516775374507
361	2000000	no-phylogeny	0	0	0	0	ROC-AUC	0.4697107143043386
362	2000000	no-phylogeny	0	0	0	1	PR-AUC	0.31684421960856807
363	2000000	no-phylogeny	0	0	0	1	ROC-AUC	0.45758738106855157
364	2000000	no-phylogeny	0	0	0	2	PR-AUC	0.3323579440343907
365	2000000	no-phylogeny	0	0	0	2	ROC-AUC	0.49707209246151973
366	2000000	no-phylogeny	0	0	0	3	PR-AUC	0.32645453437582733
367	2000000	no-phylogeny	0	0	0	3	ROC-AUC	0.4793359794088326
368	2000000	no-phylogeny	0	0	0	4	PR-AUC	0.3207752914407824
369	2000000	no-phylogeny	0	0	0	4	ROC-AUC	0.47164488511513997
370	2000000	no-phylogeny	0	0	0	5	PR-AUC	0.36514907934766566
371	2000000	no-phylogeny	0	0	0	5	ROC-AUC	0.5092737632273598
372	2000000	no-phylogeny	0	0	0	6	PR-AUC	0.32327457440637036
373	2000000	no-phylogeny	0	0	0	6	ROC-AUC	0.46795379579222524
374	2000000	no-phylogeny	0	0	0	7	PR-AUC	0.35735486269480804
375	2000000	no-phylogeny	0	0	0	7	ROC-AUC	0.5313213465800845
376	2000000	no-phylogeny	0	0	0	8	PR-AUC	0.349278643414777
377	2000000	no-phylogeny	0	0	0	8	ROC-AUC	0.5059509964211347
378	2000000	no-phylogeny	0	0	0	9	PR-AUC	0.3155421034807014
379	2000000	no-phylogeny	0	0	0	9	ROC-AUC	0.4575670179659421
380	2000000	no-phylogeny	0	0	1	0	PR-AUC	0.3310552037925226
381	2000000	no-phylogeny	0	0	1	0	ROC-AUC	0.49512327766397296
382	2000000	no-phylogeny	0	0	1	1	PR-AUC	0.3659377573069916
383	2000000	no-phylogeny	0	0	1	1	ROC-AUC	0.5379351199741838
384	2000000	no-phylogeny	0	0	1	2	PR-AUC	0.3453975132694023
385	2000000	no-phylogeny	0	0	1	2	ROC-AUC	0.5044891134627614
386	2000000	no-phylogeny	0	0	1	3	PR-AUC	0.33184455601898133
387	2000000	no-phylogeny	0	0	1	3	ROC-AUC	0.4884969240045074
388	2000000	no-phylogeny	0	0	1	4	PR-AUC	0.356025282561868
389	2000000	no-phylogeny	0	0	1	4	ROC-AUC	0.5213922081778994
390	2000000	no-phylogeny	0	0	1	5	PR-AUC	0.3135974555735009
391	2000000	no-phylogeny	0	0	1	5	ROC-AUC	0.44726946455429756
392	2000000	no-phylogeny	0	0	1	6	PR-AUC	0.3381220031807972
393	2000000	no-phylogeny	0	0	1	6	ROC-AUC	0.49565841447308107
394	2000000	no-phylogeny	0	0	1	7	PR-AUC	0.35324762523571135
395	2000000	no-phylogeny	0	0	1	7	ROC-AUC	0.5241413813807667
396	2000000	no-phylogeny	0	0	1	8	PR-AUC	0.34570309928365067
397	2000000	no-phylogeny	0	0	1	8	ROC-AUC	0.5114875110775498
398	2000000	no-phylogeny	0	0	1	9	PR-AUC	0.3427693316234019
399	2000000	no-phylogeny	0	0	1	9	ROC-AUC	0.5122081392617718
400	2000000	no-phylogeny	0	0	2	0	PR-AUC	0.342863692879968
401	2000000	no-phylogeny	0	0	2	0	ROC-AUC	0.4885930341540156
402	2000000	no-phylogeny	0	0	2	1	PR-AUC	0.31930319046826416
403	2000000	no-phylogeny	0	0	2	1	ROC-AUC	0.46412247585301003
404	2000000	no-phylogeny	0	0	2	2	PR-AUC	0.31127151757970034
405	2000000	no-phylogeny	0	0	2	2	ROC-AUC	0.45943049971679023
406	2000000	no-phylogeny	0	0	2	3	PR-AUC	0.3150335013132816
407	2000000	no-phylogeny	0	0	2	3	ROC-AUC	0.4291054018033713
408	2000000	no-phylogeny	0	0	2	4	PR-AUC	0.3492521251272498
409	2000000	no-phylogeny	0	0	2	4	ROC-AUC	0.49870385926365524
410	2000000	no-phylogeny	0	0	2	5	PR-AUC	0.32922838350189754
411	2000000	no-phylogeny	0	0	2	5	ROC-AUC	0.46692412778099585
412	2000000	no-phylogeny	0	0	2	6	PR-AUC	0.3256748646967901
413	2000000	no-phylogeny	0	0	2	6	ROC-AUC	0.4836750721047929
414	2000000	no-phylogeny	0	0	2	7	PR-AUC	0.3111696214092248
415	2000000	no-phylogeny	0	0	2	7	ROC-AUC	0.4490737553433964
416	2000000	no-phylogeny	0	0	2	8	PR-AUC	0.3181313983499339
417	2000000	no-phylogeny	0	0	2	8	ROC-AUC	0.46669484682975676
418	2000000	no-phylogeny	0	0	2	9	PR-AUC	0.3628587735057691
419	2000000	no-phylogeny	0	0	2	9	ROC-AUC	0.5234871535151132
420	2000000	no-phylogeny	0	0	3	0	PR-AUC	0.3337612374964663
421	2000000	no-phylogeny	0	0	3	0	ROC-AUC	0.4907770029508962
422	2000000	no-phylogeny	0	0	3	1	PR-AUC	0.33434981435776495
423	2000000	no-phylogeny	0	0	3	1	ROC-AUC	0.4793652685203645
424	2000000	no-phylogeny	0	0	3	2	PR-AUC	0.34063016979686483
425	2000000	no-phylogeny	0	0	3	2	ROC-AUC	0.5091724996991266
426	2000000	no-phylogeny	0	0	3	3	PR-AUC	0.37618249771905593
427	2000000	no-phylogeny	0	0	3	3	ROC-AUC	0.5360885866819226
428	2000000	no-phylogeny	0	0	3	4	PR-AUC	0.31559637439442506
429	2000000	no-phylogeny	0	0	3	4	ROC-AUC	0.454467620721483
430	2000000	no-phylogeny	0	0	3	5	PR-AUC	0.3217313071606229
431	2000000	no-phylogeny	0	0	3	5	ROC-AUC	0.46708099908449263
432	2000000	no-phylogeny	0	0	3	6	PR-AUC	0.3465781441374292
433	2000000	no-phylogeny	0	0	3	6	ROC-AUC	0.5095113615015511
434	2000000	no-phylogeny	0	0	3	7	PR-AUC	0.35386712947744997
435	2000000	no-phylogeny	0	0	3	7	ROC-AUC	0.5404200418725988
436	2000000	no-phylogeny	0	0	3	8	PR-AUC	0.33467895843967194
437	2000000	no-phylogeny	0	0	3	8	ROC-AUC	0.487292898192218
438	2000000	no-phylogeny	0	0	3	9	PR-AUC	0.3321753221557107
439	2000000	no-phylogeny	0	0	3	9	ROC-AUC	0.47599588757967504
440	2000000	no-phylogeny	0	0	4	0	PR-AUC	0.3802100672456114
441	2000000	no-phylogeny	0	0	4	0	ROC-AUC	0.5379348125870546
442	2000000	no-phylogeny	0	0	4	1	PR-AUC	0.3358347182977845
443	2000000	no-phylogeny	0	0	4	1	ROC-AUC	0.4861400163001954
444	2000000	no-phylogeny	0	0	4	2	PR-AUC	0.3650564910597445
445	2000000	no-phylogeny	0	0	4	2	ROC-AUC	0.521790490315813
446	2000000	no-phylogeny	0	0	4	3	PR-AUC	0.3478957473929052
447	2000000	no-phylogeny	0	0	4	3	ROC-AUC	0.5125276135565248
448	2000000	no-phylogeny	0	0	4	4	PR-AUC	0.34899915484081817
449	2000000	no-phylogeny	0	0	4	4	ROC-AUC	0.49593609313598125
450	2000000	no-phylogeny	0	0	4	5	PR-AUC	0.3543327496826711
451	2000000	no-phylogeny	0	0	4	5	ROC-AUC	0.5162987857973568
452	2000000	no-phylogeny	0	0	4	6	PR-AUC	0.37057053807661333
453	2000000	no-phylogeny	0	0	4	6	ROC-AUC	0.536286234926986
454	2000000	no-phylogeny	0	0	4	7	PR-AUC	0.35681682644625456
455	2000000	no-phylogeny	0	0	4	7	ROC-AUC	0.50886833886137
456	2000000	no-phylogeny	0	0	4	8	PR-AUC	0.37496594092733054
457	2000000	no-phylogeny	0	0	4	8	ROC-AUC	0.5228121129350277
458	2000000	no-phylogeny	0	0	4	9	PR-AUC	0.3882092773007304
459	2000000	no-phylogeny	0	0	4	9	ROC-AUC	0.54594742011247
460	2000000	no-phylogeny	0	0	5	0	PR-AUC	0.33415704330018065
461	2000000	no-phylogeny	0	0	5	0	ROC-AUC	0.5032318564334122
462	2000000	no-phylogeny	0	0	5	1	PR-AUC	0.3196754847807554
463	2000000	no-phylogeny	0	0	5	1	ROC-AUC	0.4704706429166166
464	2000000	no-phylogeny	0	0	5	2	PR-AUC	0.3126374548737843
465	2000000	no-phylogeny	0	0	5	2	ROC-AUC	0.4359800850546585
466	2000000	no-phylogeny	0	0	5	3	PR-AUC	0.3339287267687092
467	2000000	no-phylogeny	0	0	5	3	ROC-AUC	0.49275106890131976
468	2000000	no-phylogeny	0	0	5	4	PR-AUC	0.3358357351949312
469	2000000	no-phylogeny	0	0	5	4	ROC-AUC	0.48724665771663966
470	2000000	no-phylogeny	0	0	5	5	PR-AUC	0.3269792684518957
471	2000000	no-phylogeny	0	0	5	5	ROC-AUC	0.47529711015976567
472	2000000	no-phylogeny	0	0	5	6	PR-AUC	0.322976840210603
473	2000000	no-phylogeny	0	0	5	6	ROC-AUC	0.4638014829132773
474	2000000	no-phylogeny	0	0	5	7	PR-AUC	0.3240186295535367
475	2000000	no-phylogeny	0	0	5	7	ROC-AUC	0.4635625884916836
476	2000000	no-phylogeny	0	0	5	8	PR-AUC	0.3429840824008026
477	2000000	no-phylogeny	0	0	5	8	ROC-AUC	0.5171849811720077
478	2000000	no-phylogeny	0	0	5	9	PR-AUC	0.3310173267965258
479	2000000	no-phylogeny	0	0	5	9	ROC-AUC	0.47971062884641147
480	2000000	no-phylogeny	0	0	6	0	PR-AUC	0.3633132194725917
481	2000000	no-phylogeny	0	0	6	0	ROC-AUC	0.5256547459681818
482	2000000	no-phylogeny	0	0	6	1	PR-AUC	0.3355696375886934
483	2000000	no-phylogeny	0	0	6	1	ROC-AUC	0.4906781376985556
484	2000000	no-phylogeny	0	0	6	2	PR-AUC	0.3536561497152125
485	2000000	no-phylogeny	0	0	6	2	ROC-AUC	0.5222947859837289
486	2000000	no-phylogeny	0	0	6	3	PR-AUC	0.3452285268634079
487	2000000	no-phylogeny	0	0	6	3	ROC-AUC	0.5016205885145961
488	2000000	no-phylogeny	0	0	6	4	PR-AUC	0.3742060415656561
489	2000000	no-phylogeny	0	0	6	4	ROC-AUC	0.5247809770943778
490	2000000	no-phylogeny	0	0	6	5	PR-AUC	0.37532881317705175
491	2000000	no-phylogeny	0	0	6	5	ROC-AUC	0.5270719494587198
492	2000000	no-phylogeny	0	0	6	6	PR-AUC	0.33281066153594724
493	2000000	no-phylogeny	0	0	6	6	ROC-AUC	0.48180803699426483
494	2000000	no-phylogeny	0	0	6	7	PR-AUC	0.35282572724936245
495	2000000	no-phylogeny	0	0	6	7	ROC-AUC	0.519115489963729
496	2000000	no-phylogeny	0	0	6	8	PR-AUC	0.36011013692584903
497	2000000	no-phylogeny	0	0	6	8	ROC-AUC	0.5187143717276504
498	2000000	no-phylogeny	0	0	6	9	PR-AUC	0.34843027579638575
499	2000000	no-phylogeny	0	0	6	9	ROC-AUC	0.5101183642826679
500	2000000	no-phylogeny	0	0	7	0	PR-AUC	0.31681240251656934
501	2000000	no-phylogeny	0	0	7	0	ROC-AUC	0.45717044480042945
502	2000000	no-phylogeny	0	0	7	1	PR-AUC	0.3199279264588672
503	2000000	no-phylogeny	0	0	7	1	ROC-AUC	0.48066888222156345
504	2000000	no-phylogeny	0	0	7	2	PR-AUC	0.3393527929030593
505	2000000	no-phylogeny	0	0	7	2	ROC-AUC	0.48874367572254457
506	2000000	no-phylogeny	0	0	7	3	PR-AUC	0.3060220608661508
507	2000000	no-phylogeny	0	0	7	3	ROC-AUC	0.44640614280399005
508	2000000	no-phylogeny	0	0	7	4	PR-AUC	0.31869773487024733
509	2000000	no-phylogeny	0	0	7	4	ROC-AUC	0.472442256614839
510	2000000	no-phylogeny	0	0	7	5	PR-AUC	0.35619970165309606
511	2000000	no-phylogeny	0	0	7	5	ROC-AUC	0.5071720439670958
512	2000000	no-phylogeny	0	0	7	6	PR-AUC	0.31568306305689525
513	2000000	no-phylogeny	0	0	7	6	ROC-AUC	0.4746745138843628
514	2000000	no-phylogeny	0	0	7	7	PR-AUC	0.3246727456067878
515	2000000	no-phylogeny	0	0	7	7	ROC-AUC	0.48121593433095433
516	2000000	no-phylogeny	0	0	7	8	PR-AUC	0.31321425063001046
517	2000000	no-phylogeny	0	0	7	8	ROC-AUC	0.45553343414670605
518	2000000	no-phylogeny	0	0	7	9	PR-AUC	0.3403413282436379
519	2000000	no-phylogeny	0	0	7	9	ROC-AUC	0.5015824503561105
520	2000000	no-phylogeny	0	0	8	0	PR-AUC	0.35100495271359206
521	2000000	no-phylogeny	0	0	8	0	ROC-AUC	0.521784565915815
522	2000000	no-phylogeny	0	0	8	1	PR-AUC	0.33944417392376547
523	2000000	no-phylogeny	0	0	8	1	ROC-AUC	0.5017208538805881
524	2000000	no-phylogeny	0	0	8	2	PR-AUC	0.30543440085020235
525	2000000	no-phylogeny	0	0	8	2	ROC-AUC	0.4464983954641584
526	2000000	no-phylogeny	0	0	8	3	PR-AUC	0.33824249663097933
527	2000000	no-phylogeny	0	0	8	3	ROC-AUC	0.49296689955728984
528	2000000	no-phylogeny	0	0	8	4	PR-AUC	0.3489490293058172
529	2000000	no-phylogeny	0	0	8	4	ROC-AUC	0.5121241377495552
530	2000000	no-phylogeny	0	0	8	5	PR-AUC	0.33838309374490033
531	2000000	no-phylogeny	0	0	8	5	ROC-AUC	0.49990721890094386
532	2000000	no-phylogeny	0	0	8	6	PR-AUC	0.33934266728772183
533	2000000	no-phylogeny	0	0	8	6	ROC-AUC	0.4994487005803607
534	2000000	no-phylogeny	0	0	8	7	PR-AUC	0.3344359145400821
535	2000000	no-phylogeny	0	0	8	7	ROC-AUC	0.4890027584657937
536	2000000	no-phylogeny	0	0	8	8	PR-AUC	0.32519844509172063
537	2000000	no-phylogeny	0	0	8	8	ROC-AUC	0.46479255476679177
538	2000000	no-phylogeny	0	0	8	9	PR-AUC	0.319991457991182
539	2000000	no-phylogeny	0	0	8	9	ROC-AUC	0.45701008149285755
540	2000000	no-phylogeny	0	0	9	0	PR-AUC	0.3291965476239051
541	2000000	no-phylogeny	0	0	9	0	ROC-AUC	0.47766235817084696
542	2000000	no-phylogeny	0	0	9	1	PR-AUC	0.3247866508556645
543	2000000	no-phylogeny	0	0	9	1	ROC-AUC	0.46115593797043725
544	2000000	no-phylogeny	0	0	9	2	PR-AUC	0.33864504739948903
545	2000000	no-phylogeny	0	0	9	2	ROC-AUC	0.48064949208395796
546	2000000	no-phylogeny	0	0	9	3	PR-AUC	0.3363960856104593
547	2000000	no-phylogeny	0	0	9	3	ROC-AUC	0.4922859123683628
548	2000000	no-phylogeny	0	0	9	4	PR-AUC	0.3503409552540284
549	2000000	no-phylogeny	0	0	9	4	ROC-AUC	0.48643208507551056
550	2000000	no-phylogeny	0	0	9	5	PR-AUC	0.3176414938210779
551	2000000	no-phylogeny	0	0	9	5	ROC-AUC	0.4535170904820451
552	2000000	no-phylogeny	0	0	9	6	PR-AUC	0.33052573241060634
553	2000000	no-phylogeny	0	0	9	6	ROC-AUC	0.47955937300399354
554	2000000	no-phylogeny	0	0	9	7	PR-AUC	0.32593291948111086
555	2000000	no-phylogeny	0	0	9	7	ROC-AUC	0.4779896930692729
556	2000000	no-phylogeny	0	0	9	8	PR-AUC	0.32803673075546413
557	2000000	no-phylogeny	0	0	9	8	ROC-AUC	0.45710984306430474
558	2000000	no-phylogeny	0	0	9	9	PR-AUC	0.33707505325006254
559	2000000	no-phylogeny	0	0	9	9	ROC-AUC	0.476075662593507
560	500000	no-phylogeny	0	0	0	0	PR-AUC	0.3389138763655776
561	500000	no-phylogeny	0	0	0	0	ROC-AUC	0.4804229947676628
562	500000	no-phylogeny	0	0	0	1	PR-AUC	0.32331326668826094
563	500000	no-phylogeny	0	0	0	1	ROC-AUC	0.4779122338321284
564	500000	no-phylogeny	0	0	0	2	PR-AUC	0.3437493279399955
565	500000	no-phylogeny	0	0	0	2	ROC-AUC	0.5005782586870091
566	500000	no-phylogeny	0	0	0	3	PR-AUC	0.3251705280550615
567	500000	no-phylogeny	0	0	0	3	ROC-AUC	0.48203736528615915
568	500000	no-phylogeny	0	0	0	4	PR-AUC	0.3271768145746703
569	500000	no-phylogeny	0	0	0	4	ROC-AUC	0.44746526505601336
570	500000	no-phylogeny	0	0	0	5	PR-AUC	0.32622288756135465
571	500000	no-phylogeny	0	0	0	5	ROC-AUC	0.4856044597641244
572	500000	no-phylogeny	0	0	0	6	PR-AUC	0.31306282822602455
573	500000	no-phylogeny	0	0	0	6	ROC-AUC	0.4620222785514057
574	500000	no-phylogeny	0	0	0	7	PR-AUC	0.34747512863284385
575	500000	no-phylogeny	0	0	0	7	ROC-AUC	0.5044876584172159
576	500000	no-phylogeny	0	0	0	8	PR-AUC	0.3463261225540073
577	500000	no-phylogeny	0	0	0	8	ROC-AUC	0.5044542484607976
578	500000	no-phylogeny	0	0	0	9	PR-AUC	0.31487234649961865
579	500000	no-phylogeny	0	0	0	9	ROC-AUC	0.46372648068691097
580	500000	no-phylogeny	0	0	1	0	PR-AUC	0.3212645313440979
581	500000	no-phylogeny	0	0	1	0	ROC-AUC	0.4754709517851339
582	500000	no-phylogeny	0	0	1	1	PR-AUC	0.3358507650391098
583	500000	no-phylogeny	0	0	1	1	ROC-AUC	0.4822679460385107
584	500000	no-phylogeny	0	0	1	2	PR-AUC	0.32040507567202176
585	500000	no-phylogeny	0	0	1	2	ROC-AUC	0.46266893857646024
586	500000	no-phylogeny	0	0	1	3	PR-AUC	0.31382839981312854
587	500000	no-phylogeny	0	0	1	3	ROC-AUC	0.4613921839130262
588	500000	no-phylogeny	0	0	1	4	PR-AUC	0.31511806277584964
589	500000	no-phylogeny	0	0	1	4	ROC-AUC	0.4624248838898428
590	500000	no-phylogeny	0	0	1	5	PR-AUC	0.31344411517256593
591	500000	no-phylogeny	0	0	1	5	ROC-AUC	0.4459709125803741
592	500000	no-phylogeny	0	0	1	6	PR-AUC	0.31276727657553577
593	500000	no-phylogeny	0	0	1	6	ROC-AUC	0.44914128298769257
594	500000	no-phylogeny	0	0	1	7	PR-AUC	0.3427492322920705
595	500000	no-phylogeny	0	0	1	7	ROC-AUC	0.489376800460493
596	500000	no-phylogeny	0	0	1	8	PR-AUC	0.3109661754658348
597	500000	no-phylogeny	0	0	1	8	ROC-AUC	0.45288996869932047
598	500000	no-phylogeny	0	0	1	9	PR-AUC	0.34219027110724615
599	500000	no-phylogeny	0	0	1	9	ROC-AUC	0.473232495861597
600	500000	no-phylogeny	0	0	2	0	PR-AUC	0.36276601774252226
601	500000	no-phylogeny	0	0	2	0	ROC-AUC	0.5186052955132522
602	500000	no-phylogeny	0	0	2	1	PR-AUC	0.3492459981559319
603	500000	no-phylogeny	0	0	2	1	ROC-AUC	0.5063415268626562
604	500000	no-phylogeny	0	0	2	2	PR-AUC	0.34481509051967957
605	500000	no-phylogeny	0	0	2	2	ROC-AUC	0.5089251421222521
606	500000	no-phylogeny	0	0	2	3	PR-AUC	0.33057596753770824
607	500000	no-phylogeny	0	0	2	3	ROC-AUC	0.4854521438896688
608	500000	no-phylogeny	0	0	2	4	PR-AUC	0.33772114960391836
609	500000	no-phylogeny	0	0	2	4	ROC-AUC	0.49158990457029095
610	500000	no-phylogeny	0	0	2	5	PR-AUC	0.3682032260732237
611	500000	no-phylogeny	0	0	2	5	ROC-AUC	0.52395448795595
612	500000	no-phylogeny	0	0	2	6	PR-AUC	0.34619428368214084
613	500000	no-phylogeny	0	0	2	6	ROC-AUC	0.5237904864756301
614	500000	no-phylogeny	0	0	2	7	PR-AUC	0.3463119451373244
615	500000	no-phylogeny	0	0	2	7	ROC-AUC	0.5069501044766386
616	500000	no-phylogeny	0	0	2	8	PR-AUC	0.33370182178152547
617	500000	no-phylogeny	0	0	2	8	ROC-AUC	0.48883784444721234
618	500000	no-phylogeny	0	0	2	9	PR-AUC	0.34233874258955277
619	500000	no-phylogeny	0	0	2	9	ROC-AUC	0.49754782622322297
620	500000	no-phylogeny	0	0	3	0	PR-AUC	0.3459578524312857
621	500000	no-phylogeny	0	0	3	0	ROC-AUC	0.4851470968986893
622	500000	no-phylogeny	0	0	3	1	PR-AUC	0.32941093002247185
623	500000	no-phylogeny	0	0	3	1	ROC-AUC	0.4670752666484828
624	500000	no-phylogeny	0	0	3	2	PR-AUC	0.3472007352209632
625	500000	no-phylogeny	0	0	3	2	ROC-AUC	0.509450370076291
626	500000	no-phylogeny	0	0	3	3	PR-AUC	0.31096427094448964
627	500000	no-phylogeny	0	0	3	3	ROC-AUC	0.4477760367765773
628	500000	no-phylogeny	0	0	3	4	PR-AUC	0.33191209638807156
629	500000	no-phylogeny	0	0	3	4	ROC-AUC	0.4802686159320575
630	500000	no-phylogeny	0	0	3	5	PR-AUC	0.36573444052491993
631	500000	no-phylogeny	0	0	3	5	ROC-AUC	0.519437570612468
632	500000	no-phylogeny	0	0	3	6	PR-AUC	0.3436538221062115
633	500000	no-phylogeny	0	0	3	6	ROC-AUC	0.47912780666086857
634	500000	no-phylogeny	0	0	3	7	PR-AUC	0.332143566686556
635	500000	no-phylogeny	0	0	3	7	ROC-AUC	0.47671961181915146
636	500000	no-phylogeny	0	0	3	8	PR-AUC	0.36586318837624704
637	500000	no-phylogeny	0	0	3	8	ROC-AUC	0.5346998661157213
638	500000	no-phylogeny	0	0	3	9	PR-AUC	0.3404104943360952
639	500000	no-phylogeny	0	0	3	9	ROC-AUC	0.5026975581714824
640	500000	no-phylogeny	0	0	4	0	PR-AUC	0.32292927593791615
641	500000	no-phylogeny	0	0	4	0	ROC-AUC	0.4727986098632309
642	500000	no-phylogeny	0	0	4	1	PR-AUC	0.36609055305949356
643	500000	no-phylogeny	0	0	4	1	ROC-AUC	0.5260665717474349
644	500000	no-phylogeny	0	0	4	2	PR-AUC	0.3401211800479453
645	500000	no-phylogeny	0	0	4	2	ROC-AUC	0.4947732448934083
646	500000	no-phylogeny	0	0	4	3	PR-AUC	0.3621817419243736
647	500000	no-phylogeny	0	0	4	3	ROC-AUC	0.4983719450364093
648	500000	no-phylogeny	0	0	4	4	PR-AUC	0.40182625897925894
649	500000	no-phylogeny	0	0	4	4	ROC-AUC	0.5690752805175052
650	500000	no-phylogeny	0	0	4	5	PR-AUC	0.3188868588993837
651	500000	no-phylogeny	0	0	4	5	ROC-AUC	0.44726402194549303
652	500000	no-phylogeny	0	0	4	6	PR-AUC	0.33072571719573857
653	500000	no-phylogeny	0	0	4	6	ROC-AUC	0.4703214914775425
654	500000	no-phylogeny	0	0	4	7	PR-AUC	0.35283849083119656
655	500000	no-phylogeny	0	0	4	7	ROC-AUC	0.5156753590746772
656	500000	no-phylogeny	0	0	4	8	PR-AUC	0.3384649924964114
657	500000	no-phylogeny	0	0	4	8	ROC-AUC	0.4974714681018506
658	500000	no-phylogeny	0	0	4	9	PR-AUC	0.3508210624798642
659	500000	no-phylogeny	0	0	4	9	ROC-AUC	0.5111471211618301
660	500000	no-phylogeny	0	0	5	0	PR-AUC	0.3051820981452385
661	500000	no-phylogeny	0	0	5	0	ROC-AUC	0.43510760768763035
662	500000	no-phylogeny	0	0	5	1	PR-AUC	0.35580509074987904
663	500000	no-phylogeny	0	0	5	1	ROC-AUC	0.5214630664686694
664	500000	no-phylogeny	0	0	5	2	PR-AUC	0.34020250307491057
665	500000	no-phylogeny	0	0	5	2	ROC-AUC	0.4947159067653204
666	500000	no-phylogeny	0	0	5	3	PR-AUC	0.33219652961058893
667	500000	no-phylogeny	0	0	5	3	ROC-AUC	0.4767044759748497
668	500000	no-phylogeny	0	0	5	4	PR-AUC	0.3409357991265883
669	500000	no-phylogeny	0	0	5	4	ROC-AUC	0.504885963675327
670	500000	no-phylogeny	0	0	5	5	PR-AUC	0.3516112555562547
671	500000	no-phylogeny	0	0	5	5	ROC-AUC	0.5099134961131315
672	500000	no-phylogeny	0	0	5	6	PR-AUC	0.3357626994615019
673	500000	no-phylogeny	0	0	5	6	ROC-AUC	0.49724391965235176
674	500000	no-phylogeny	0	0	5	7	PR-AUC	0.3342796030786653
675	500000	no-phylogeny	0	0	5	7	ROC-AUC	0.4757186952223506
676	500000	no-phylogeny	0	0	5	8	PR-AUC	0.33873761442574185
677	500000	no-phylogeny	0	0	5	8	ROC-AUC	0.47113448161992627
678	500000	no-phylogeny	0	0	5	9	PR-AUC	0.3804958406654677
679	500000	no-phylogeny	0	0	5	9	ROC-AUC	0.5380179641366679
680	500000	no-phylogeny	0	0	6	0	PR-AUC	0.32464024885640447
681	500000	no-phylogeny	0	0	6	0	ROC-AUC	0.48732422859052055
682	500000	no-phylogeny	0	0	6	1	PR-AUC	0.3312925892792478
683	500000	no-phylogeny	0	0	6	1	ROC-AUC	0.502940586879745
684	500000	no-phylogeny	0	0	6	2	PR-AUC	0.348442188545788
685	500000	no-phylogeny	0	0	6	2	ROC-AUC	0.5195682013559283
686	500000	no-phylogeny	0	0	6	3	PR-AUC	0.3449323511373652
687	500000	no-phylogeny	0	0	6	3	ROC-AUC	0.5025603533633692
688	500000	no-phylogeny	0	0	6	4	PR-AUC	0.35487578450144014
689	500000	no-phylogeny	0	0	6	4	ROC-AUC	0.5110023430855387
690	500000	no-phylogeny	0	0	6	5	PR-AUC	0.32627338498882036
691	500000	no-phylogeny	0	0	6	5	ROC-AUC	0.4909520914939561
692	500000	no-phylogeny	0	0	6	6	PR-AUC	0.33400362403753375
693	500000	no-phylogeny	0	0	6	6	ROC-AUC	0.484437399829677
694	500000	no-phylogeny	0	0	6	7	PR-AUC	0.34210667424828145
695	500000	no-phylogeny	0	0	6	7	ROC-AUC	0.49816891380758693
696	500000	no-phylogeny	0	0	6	8	PR-AUC	0.31740733269833515
697	500000	no-phylogeny	0	0	6	8	ROC-AUC	0.46142567536146056
698	500000	no-phylogeny	0	0	6	9	PR-AUC	0.34106194881769364
699	500000	no-phylogeny	0	0	6	9	ROC-AUC	0.5030635011959426
700	500000	no-phylogeny	0	0	7	0	PR-AUC	0.334877192390652
701	500000	no-phylogeny	0	0	7	0	ROC-AUC	0.47159634419739827
702	500000	no-phylogeny	0	0	7	1	PR-AUC	0.3555002359873292
703	500000	no-phylogeny	0	0	7	1	ROC-AUC	0.5277740384281328
704	500000	no-phylogeny	0	0	7	2	PR-AUC	0.3363988129808848
705	500000	no-phylogeny	0	0	7	2	ROC-AUC	0.49417540918037517
706	500000	no-phylogeny	0	0	7	3	PR-AUC	0.3202548535267212
707	500000	no-phylogeny	0	0	7	3	ROC-AUC	0.4746223381398054
708	500000	no-phylogeny	0	0	7	4	PR-AUC	0.34857898855362773
709	500000	no-phylogeny	0	0	7	4	ROC-AUC	0.5101274850550667
710	500000	no-phylogeny	0	0	7	5	PR-AUC	0.32601613575458654
711	500000	no-phylogeny	0	0	7	5	ROC-AUC	0.4974628187105667
